business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
M0NT6MBWg5-76wyQXMzJWg,Bluefin Poke,"170 S Virginia St, Ste 102",Reno,NV,89501,39.5238749925,-119.8110813942,4.5,107,1,"{'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'DogsAllowed': 'False', 'WiFi': ""u'no'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}","Poke, Bubble Tea, Food, Restaurants, Hawaiian, Sushi Bars","{'Monday': '12:0-19:0', 'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '12:0-19:0'}"
eZijZMffN9YXb2OX5GsuGw,Frozen Delight,"1101 N Wilmot Rd, Ste 107",Tucson,AZ,85712,32.2371687,-110.8589241,4.5,66,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True'}","Food, Bubble Tea, Ice Cream & Frozen Yogurt, Desserts","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-19:0'}"
NRcVU0DW2OGaXrmXpBtLzg,Cafe Nhu Quynh,5520 Whitaker Ave,Philadelphia,PA,19124,40.0355248,-75.1003312,3.5,13,0,"{'BikeParking': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True'}","Vietnamese, Bubble Tea, Restaurants, Food","{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}"
jiPaILQDZIZBkCTyxu4v4w,Mr. Wish,"910 Haddonfield-Berlin Rd, Ste 16",Voorhees,NJ,08043,39.8479771,-74.9772242,4.0,7,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Taiwanese, Bubble Tea, Food, Restaurants, Juice Bars & Smoothies","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
mabF2emQIQUf0QX2QA9LsA,Boba's Bubble Tea,"4695 N Oracle Rd, Ste 105",Tucson,AZ,85705,32.2917277,-110.9792137,4.5,7,0,"{'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'BikeParking': 'True'}","Coffee & Tea, Sandwiches, Food, Bubble Tea, Restaurants","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}"
8PWIw1c9N5DlMLdaUtx-Xg,Saigon Bistro,1325 Veterans Blvd,Metairie,LA,70005,30.0022078649,-90.137837,4.5,74,0,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'none'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'True', 'OutdoorSeating': 'False', 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}","Vietnamese, Restaurants, Food, Soup, Bubble Tea","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-18:30'}"
jHP7LKR1LheZy8rcdrOE3Q,Yujo,9431 N Meridian St,Indianapolis,IN,46260,39.9251094,-86.1560393,4.5,184,1,"{'WiFi': ""u'no'"", 'DogsAllowed': 'False', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'WheelchairAccessible': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'False'}","Food, Bubble Tea, Ramen, Restaurants, Japanese","{'Monday': '11:0-20:30', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30'}"
GvlQw5zpaCLBY0pW4pm4_A,Tiger Sugar,6201 N Front St,Philadelphia,PA,19120,40.0457879427,-75.1191237563,4.5,5,1,"{'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Bubble Tea, Coffee & Tea, Desserts, Food","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}"
iXJNxreQ5ImDklYG3L-YvQ,penrose cheesesteak,2201 Penrose Ave,Philadelphia,PA,19145,39.9102487,-75.1869588,3.5,12,1,"{'WiFi': ""u'free'"", 'BikeParking': 'True', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessParking': ""{u'valet': False, u'garage': True, u'street': False, u'lot': True, u'validated': False}""}","Sandwiches, Ice Cream & Frozen Yogurt, Restaurants, Food, Bubble Tea, Cheesesteaks, Burgers, Seafood","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}"
oLNZKMJOpRGWb3Z1zuCr-w,Hi Tea & Hi Chicken,8025 104 Street NW,Edmonton,AB,T6E 4E3,53.5164171,-113.4964108,3.5,12,1,"{'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BikeParking': 'True', 'Caters': 'False', 'WheelchairAccessible': 'False', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'HappyHour': 'False', 'Alcohol': ""u'beer_and_wine'"", 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'None'}","Chinese, Food, Bubble Tea, Taiwanese, Juice Bars & Smoothies, Restaurants, Fast Food","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-23:0'}"
zGSgPMzY9Vk5iYOkHNreHQ,Ding Tea Pinellas,6248 66th St N,Pinellas Park,FL,33781,27.829384,-82.728933,4.0,99,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'False', 'Caters': 'True', 'RestaurantsPriceRange2': '2'}","Coffee & Tea, Bubble Tea, Food, Tea Rooms","{'Monday': '11:0-22:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
FP5fr2zUeTEhI4-TGEeVCA,Vietnam Express,101 N 11th St,Philadelphia,PA,19107,39.954055,-75.1575729,4.0,69,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'WiFi': ""'no'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'RestaurantsTableService': 'False', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'""}","Vietnamese, Sandwiches, Juice Bars & Smoothies, Restaurants, Bubble Tea, Food","{'Monday': '16:0-23:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-23:0', 'Thursday': '16:0-23:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0'}"
deWhFgwgU3F11jYMJk8n3Q,Main Street Poké,"110 W Main St, Ste 106",Carmel,IN,46032,39.9785986,-86.1289815,4.5,246,1,"{'BikeParking': 'True', 'Caters': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'beer_and_wine'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTableService': 'False', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True'}","Seafood, Salad, Restaurants, Poke, Hawaiian, Food, Bubble Tea","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}"
NMcKC_0n7nNDkhi_mgopzw,Hungry Horse Eatery,"2032 E Overland Rd, Ste 115",Meridian,ID,83642,43.5907681,-116.3683984,4.5,115,0,"{'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'False', 'DogsAllowed': 'False', 'HasTV': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'WheelchairAccessible': 'True', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'False', 'Corkage': 'False', 'BYOB': 'False'}","Sandwiches, Soup, Acai Bowls, Bubble Tea, Noodles, Restaurants, Food",{'Monday': '0:0-0:0'}
eoqpPPlegPddFATQadDsoA,Green Mint Asian Grill,25821 US Hwy 19 N,Clearwater,FL,33763,28.006952,-82.72804000000001,4.0,388,1,"{'Alcohol': ""u'none'"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'Caters': 'True', 'HasTV': 'True', 'HappyHour': 'False', 'WheelchairAccessible': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Coffee & Tea, Asian Fusion, Juice Bars & Smoothies, Food, Bubble Tea, Vietnamese, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
RaD4AOWsvutdqV-kTpjZjQ,Kung Fu Tea - Cherry Hill,826 Haddonfield Rd,Cherry Hill,NJ,08002,39.9265605478,-75.0320796513,4.5,107,1,"{'BikeParking': 'False', 'Caters': 'False', 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}"", 'WheelchairAccessible': 'True'}","Coffee & Tea, Juice Bars & Smoothies, Food, Bubble Tea","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-23:0'}"
_-GYicUDtfIfMs2SiXdJIA,Kung Fu Tea,22 Lancaster Ave,Ardmore,PA,19003,40.0080694,-75.2919492,4.0,32,1,"{'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'False', 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True'}","Juice Bars & Smoothies, Asian Fusion, Restaurants, Bubble Tea, Food, Coffee & Tea","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}"
hz_jlKOsbQT3bsucp670qA,Ochatto,3608 Chestnut St,Philadelphia,PA,19104,39.9545950448,-75.1951047019,3.5,217,1,"{'RestaurantsDelivery': 'True', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'True', 'Caters': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Corkage': 'True', 'BYOB': 'False', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': None, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""'beer_and_wine'""}","Noodles, Food, Restaurants, Japanese, Chinese, Bubble Tea","{'Monday': '11:15-22:0', 'Tuesday': '11:15-22:0', 'Wednesday': '11:15-22:0', 'Thursday': '11:15-22:0', 'Friday': '11:15-23:0', 'Saturday': '11:15-23:0', 'Sunday': '12:0-22:0'}"
8jY6KM_74NZp6yomYtpouQ,Yoshi,1600 John F Kennedy Blvd,Philadelphia,PA,19103,39.9620123879,-75.200058746,3.5,43,0,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'False', 'WiFi': ""u'free'""}","Sushi Bars, Restaurants, Bubble Tea, Ice Cream & Frozen Yogurt, Food","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0'}"
89a7Sg2u2Z-Xe0G7I5ssag,Bubble B’s,"900 Terry Pkwy, Ste 220",Terrytown,LA,70056,29.8923183,-90.0315229,3.0,5,1,,"Specialty Food, Food, Patisserie/Cake Shop, Macarons, Bubble Tea","{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0'}"
NTjMBxaFs_N0udkO1gFj4g,Little Ed's Rolled Ice Cream,2618 Easton Rd,Willow Grove,PA,19090,40.1689956,-75.1269456,4.5,38,0,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'free'"", 'BikeParking': 'False', 'ByAppointmentOnly': 'False'}","Bubble Tea, Ice Cream & Frozen Yogurt, Food, Shaved Ice","{'Monday': '13:0-22:0', 'Tuesday': '17:30-22:0', 'Sunday': '1:0-1:30'}"
eltuhV8KTDIhqdYgAyknAw,Token Ramen & Kung Fu Tea,5914 Providence Road Riverview,Riverview,FL,33578,27.8948166,-82.3180809,4.0,199,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'False', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True', 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'True', 'DogsAllowed': 'True', 'RestaurantsReservations': 'True', 'OutdoorSeating': 'None', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTakeOut': 'True'}","Coffee & Tea, Bubble Tea, Taiwanese, Japanese, Ramen, Food, Asian Fusion, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
oN0HEVZHX-u9yYKsYLuXEg,Taiko Bistro,472 2nd St Pike,Southampton,PA,18966,40.1696537,-75.0464379,4.0,17,1,"{'RestaurantsPriceRange2': '2', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'OutdoorSeating': 'None', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False'}","Restaurants, Vietnamese, Sandwiches, Juice Bars & Smoothies, Bubble Tea, Pan Asian, Food","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '15:0-21:0', 'Sunday': '11:0-19:0'}"
-WXmyccE1YUqO3mA3Uu1Xw,VP Square,3611 Juniata St,St. Louis,MO,63116,38.6011707,-90.2429874,4.5,132,0,"{'RestaurantsReservations': 'False', 'WiFi': ""'free'"", 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'NoiseLevel': ""u'average'"", 'HappyHour': 'True', 'HasTV': 'True', 'Caters': 'True', 'OutdoorSeating': 'None', 'RestaurantsPriceRange2': '2'}","Food, Ramen, Bubble Tea, Asian Fusion, Japanese, Restaurants, Pan Asian, Sandwiches","{'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}"
T07eFkF7vMaZCLC56N10lw,Token Ramen,5085 34th St S,St. Petersburg,FL,33711,27.72149,-82.6806526,4.5,10,1,,"Chicken Wings, Restaurants, Ramen, Japanese, Food, Bubble Tea",
Akk5eHutsuuukz6GlgT_kw,Tasty Pot - Philadelphia,513 Adam Ave,Philadelphia,PA,19120,40.039051,-75.107404,4.0,19,1,"{'WheelchairAccessible': 'True', 'HasTV': 'True', 'Corkage': 'False', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'Caters': 'False', 'Alcohol': ""u'none'"", 'WiFi': ""u'free'"", 'BikeParking': 'False', 'DogsAllowed': 'False', 'HappyHour': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{u'valet': False, u'garage': True, u'street': True, u'lot': None, u'validated': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'BYOB': 'False'}","Taiwanese, Hot Pot, Restaurants, Bubble Tea, Food","{'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}"
Abu_KegjK3Cv44ormIjFbw,Tbaar,1871 Marlton Pike E,Cherry Hill,NJ,08003,39.9034912,-74.9709509,4.5,9,1,"{'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'RestaurantsDelivery': 'True'}","Food, Bubble Tea","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}"
